text,date,source
"Prabowo: Makan Bergizi Gratis Perkuat Fondasi Pendidikan dan Gerakkan Ekonomi  Bogor – Presiden RI Prabowo Subianto menyampaikan bahwa program Makan Bergizi Gratis (MBG) bukan sekadar kebijakan sosial, melainkan bagian integral dari strategi besar untuk menggerakkan ekonomi rakyat dan memperkuat fondasi pendidikan nasional.  Hal ini ia sampaikan dalam pidato peringatan Hari Pendidikan Nasional 2025 di SDN Cimahpar 5, Bogor, Kamis (2/5).  “Saya berterima kasih, program Makan Bergizi Gratis sudah terus dilaksanakan. Lebih dari 3 juta anak sudah menerima. Sasaran kita, November 2025 akan mencapai seluruh 82,9 juta penerima manfaat, termasuk anak-anak dan ibu hamil yang akan menerima MBG tiap hari,” ujar Prabowo.  Menurutnya, MBG akan berdampak ganda: memperbaiki gizi anak-anak untuk mendukung proses belajar, sekaligus menggerakkan ekonomi lokal dari bawah.  “Ini juga akan mendorong roda ekonomi, karena dana yang beredar akan naik 4-5 kali lipat. Peningkatan 400 persen, 500 persen—belum pernah terjadi. Ini hal yang penuh cita-cita, membutuhkan tekad dan semangat. Dan itu akan kita lakukan,” tegasnya.  Presiden menjelaskan bahwa pendidikan tidak bisa berdiri sendiri tanpa dukungan terhadap kesejahteraan rakyat. Dalam konteks ini, MBG menjadi penghubung penting antara kualitas SDM dan pertumbuhan ekonomi riil.  “Pendidikan adalah jalan yang sangat menentukan bagi kebangkitan bangsa. Tidak mungkin kita jadi negara sejahtera, tidak mungkin kita jadi negara maju kalau pendidikan kita tidak berhasil,” ucap Prabowo.  Ia menekankan bahwa investasi di bidang pendidikan dan kesehatan generasi muda merupakan fondasi utama untuk menciptakan masa depan yang lebih makmur dan berdaya saing.  “Kalau kita melaksanakan manajemen yang baik, manajemen yang memakai akal sehat, bahwa setiap dana dikelola dan digunakan sungguh-sungguh untuk kepentingan rakyat, saya berpikir kita bisa memperbaiki semua sekolah di seluruh Indonesia. Itu sasaran kita,” lanjutnya.  Kebijakan MBG, yang menyasar jutaan anak dan ibu hamil, juga diproyeksikan menjadi pengungkit pertumbuhan sektor usaha kecil dan pertanian lokal karena pasokan bahan pangan akan diserap dalam skala besar dan berkelanjutan.  Dengan sistem distribusi yang melibatkan daerah, koperasi, hingga pelaku UMKM, Prabowo meyakini bahwa roda ekonomi akan berputar lebih merata, menciptakan efek berganda bagi kesejahteraan rakyat.  “Kita tidak mau melanjutkan business as usual. Kita tidak mau melaksanakan semangat kumaha engke. Semangat kita harus: engke kumaha! Hilangkan semangat ‘kumaha engke wae, kumaha juragan wae’. Kita harus berjuang cepat,” tandasnya. @prabowo #prabowo #PSRI1",2025-05-02 00:00:00+00:00,x
"Insiden keracunan program Makan Bergizi Gratis terus berulang. Setelah kasus di Cianjur, terakhir terulang lagi di Bandung, Jawa Barat. Mengapa ini terus berulang? #VideoBerita #AdadiKompas  https://t.co/CwFh7DWsdi",2025-05-02 00:00:00+00:00,x
Pemkab Lampung Selatan Siapkan Lahan untuk Dapur Program Makan Bergizi Gratis (MBG) https://t.co/ErwUKXsE2Y,2025-05-02 00:00:00+00:00,x
"KASUS dugaan keracunan makan bergizi gratis (MBG) di SDN dan SMP Rajapolah, Kecamatan Rajapolah, Kabupaten Tasikmalaya, Jawa Barat, kembali bertambah menjadi 24 orang. https://t.co/LAQlALqRYd",2025-05-02 00:00:00+00:00,x
"📍KPPN Pati &amp; KPP Pratama Pati gelar koordinasi Kemenkeu Satu bahas potensi pajak dari Program Makan Bergizi Gratis &amp; Koperasi Merah Putih (23/4). 💡 Temuan utama: -Dana  MBG via DIPA pusat, tak lewat KPPN -UMKM lokal belum siap suplai bahan -Koperasi Merah Putih tunggu juknis https://t.co/8zRNUYOxKs",2025-05-02 00:00:00+00:00,x
"BADAN POM mengharapkan peran serta puskesmas, beserta dengan dinas kesehatan untuk ikut berperan menyukseskan program Makan Bergizi Gratis (MBG) https://t.co/Z9cy3J2VLg",2025-05-02 00:00:00+00:00,x
@senggolmoddott Program Makan Bergizi Gratis sudah manampakkan hasilnya,2025-05-02 00:00:00+00:00,x
Makan bergizi gratis untuk nopdi,2025-05-02 00:00:00+00:00,x
@Seulkeei Mau makan bergizi gratis nya satu dongs,2025-05-02 00:00:00+00:00,x
"Dapur MBG di Sidorejo Madiun Beroperasi Mei Ini, Kebutuhan Beras 33 Ton/Bulan Dapur program Makan Bergizi Gratis (MBG) di Desa Sidorejo, Kecamatan Kebonsari, Kabupaten Madiun, Jawa Timur, akan beroperasi pada pertengahan Mei 2025. https://t.co/sBGWGuNskK https://t.co/gXHTRDlWtj",2025-05-02 00:00:00+00:00,x
"@tempodotco Gak usah heran Pak. Sudah bagus itu ada 1 Toilet. Yang penting Makan ""Bergizi"" Gratis Tanpa Keracunan. Lanjutkeun.",2025-05-02 00:00:00+00:00,x
"Pendidikan Indonesia sedang menghadapi masa kelam di Hardiknas 2025, ditandai protes  atas pemotongan anggaran pendidikan untuk program Makan Bergizi Gratis (MBG). Mahasiswa menolak Instruksi Presiden No. 1/2025, yang mengurangi tunjangan guru dan beasiswa, menganggapnya merusak kualitas pendidikan. Pemerintah membela MBG, menyebutnya mendukung kesehatan dan pembelajaran siswa, di tengah tekanan fiskal. Tantangan sistemik seperti disparitas akses, kualitas guru rendah, dan infrastruktur buruk memperparah krisis. Meski begitu, sejarah pendidikan Indonesia menunjukkan kemajuan, seperti literasi 95%. Perlu kebijakan transparan untuk masa depan cerah.",2025-05-02 00:00:00+00:00,x
KOMISI Perlindungan Anak Indonesia (KPAI) mencatat sejumlah masalah masih meliputi program makan bergizi gratis (MBG)  https://t.co/WTT5K3CTT5,2025-05-02 00:00:00+00:00,x
"BANYAKNYA siswa yang diduga keracunan setelah mengonsumsi paket Makan  Bergizi Gratis (MBG), mendorong Komisi Nasional Perlindungan Anak (KPAI) menyampaikan rekomendasi kepada Badan Gizi Nasional (BGN) https://t.co/9bU9mxpf14",2025-05-02 00:00:00+00:00,x
Makan bergizi gratis jadi hak anak-anak Indonesia lewat Program MBG. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/CYnRkpqYZj,2025-05-02 00:00:00+00:00,x
"KOMISI Perlindungan Anak Indonesia (KPAI)  mencatat sejumlah masalah masih meliputi program makan bergizi gratis  (MBG). Wakil Ketua KPAI Jasra Putra menyampaikan, sejak MBG dilaksanakan  6 Januari 2025, https://t.co/Uc4NtPsRBp",2025-05-02 00:00:00+00:00,x
"@kompascom Wo,MBG mu sudah terbukti amburadul. Disusul ntar koperasi merah putih. Mau mau nambah keamburadulan lagi buang-buang duit negara?",2025-05-02 00:00:00+00:00,x
@hermionyyye Ini lebih bagus daripada MBG,2025-05-02 00:00:00+00:00,x
"https://t.co/i4w7PfLA8Y Panyabungan, StartNews – Pemerintah Kabupaten Mandailing Natal (Pemkab Madina) melalui dinas terkait masih menyusun rencana menyukseskan program nasional makan bergizi gratis (MBG) bagi pelajar.",2025-05-02 00:00:00+00:00,x
@Duren___ Tujuan MBG ini ngurangin jumlah penduduk apa gimana ya?.. tiap hari percobaan pembunuhan teros.,2025-05-02 00:00:00+00:00,x
Presiden Prabowo Percepat Perbaikan Ekonomi Desa dan Perluas Program MBG https://t.co/NIZuz6DgO0,2025-05-02 00:00:00+00:00,x
"Ketua yayasan mitra program MBG di Kalibata, diperiksa polisi terkait dugaan penggelapan dana hampir Rp 1 miliar. Ia dicecar 20 pertanyaan seputar legalitas dan hubungan dengan mitra dapur. https://t.co/bTtF46VtDB",2025-05-02 00:00:00+00:00,x
@detikcom @detikjabar_ udah terlalu banyak kasus keracunan dari program MBG ini.,2025-05-02 00:00:00+00:00,x
@narkosun Kalo rela mati demi bangsa ya makan aja itu makanan program MBG yang pada keracunan,2025-05-02 00:00:00+00:00,x
"@IndonesiaJadi Gak salah kalo program MBG dipuji, soalnya emang impactful buat tumbuh kembang generasi muda",2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/LWlIB548Hx,2025-05-02 00:00:00+00:00,x
Mendukung Pelaksanaan Program MBG #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/6n9WKtN5TL,2025-05-02 00:00:00+00:00,x
Program MBG hadir sebagai langkah strategis meningkatkan gizi anak-anak bangsa. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/BcwhHatsz3,2025-05-02 00:00:00+00:00,x
"Anak sehat, bangsa kuat—Program MBG jawab tantangan gizi nasional. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/Ukwp8gFTRZ",2025-05-02 00:00:00+00:00,x
Program MBG dorong generasi unggul dengan asupan gizi yang memadai. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/pAYDBAkJG3,2025-05-02 00:00:00+00:00,x
@bung_jooo Program MBG baik2 saja dan tetap berjalan vendor yg tdk taat SOP BGN sudah dihentikan sembari nunggu hasil lap penyebab pastinya Lanjutkan MBG seperti biasa,2025-05-02 00:00:00+00:00,x
"@FitrahFitr1995 Lebih kritis? Baik. Program MBG pemerintah, meski bertujuan baik atasi gizi buruk, menuai kritik tajam. Anggaran pendidikan dipangkas $480 juta, kurangi tunjangan guru dan beasiswa, demi MBG yang dinilai boros karena tak fokus pada keluarga miskin. Protes ""Indonesia Gelap"" di Jakarta hingga Ternate tunjukkan keresahan mahasiswa atas kualitas pendidikan yang tergerus. Kasus keracunan makanan MBG juga jadi sorotan, pertanyakan keamanan. Pemerintah bela MBG sebagai investasi jangka panjang, tapi tanpa evaluasi ketat dan prioritas pendidikan, risiko gagal besar. Perlu keseimbangan: gizi dan pendidikan sama penting.",2025-05-02 00:00:00+00:00,x
"@sarah_pndjtn Semoga k depan program MBG berjalan sukses, segala persoalan bisa diatasi dan perbaikan pengawasan terhadap mutu makanan sehingga peristiwa keracunan tidak terjadi lagi. Satu hal juga yg mesti diingat, transparansi anggaran MBG semoga dapat diwujudkan",2025-05-02 00:00:00+00:00,x
Mendukung Pelaksanaan Program MBG https://t.co/sbWthv0saJ,2025-05-02 00:00:00+00:00,x
Mendukung Pelaksanaan Program MBG  #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/jo1i70ageB,2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/v4mbLOpQMV,2025-05-02 00:00:00+00:00,x
@tempodotco Yah makanya setop itu program Mbg yg gak jelas itu. Duitnya dipakai buat prasarana sekolah dan gaji guru..,2025-05-02 00:00:00+00:00,x
"@txtdrimedia Program mbg lanjut,kasus keracunan tetap harus di proses",2025-05-02 00:00:00+00:00,x
"@kompascom Pak @prabowo Gedung/fasilitas pendidikan tak perlu diurus. fokus aja bikin tinja dan racun melalui program MBG, nanti anak anak tetiba pinter dgn sendirinya.",2025-05-02 00:00:00+00:00,x
Dukung Pelaksanaan Program MBG untuk atasi masalah kekurangan gizi.  #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/7mCbOwLmrs,2025-05-02 00:00:00+00:00,x
"Presiden Prabowo apresiasi pencapaian program MBG sudah menjangkau 3 juta penerima. Ia targetkan program itu menjangkau 82,9 juta penerima per November 2025. https://t.co/FBcYrlu0uq",2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. https://t.co/UepJUI3TSX,2025-05-02 00:00:00+00:00,x
Program MBG hadir untuk anak-anak Indonesia yang lebih sehat dan cerdas. Langkah penting menuju Indonesia Emas 2045! #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/lFvvcBPO45,2025-05-02 00:00:00+00:00,x
"Mungkin memang jumlahnya gak sampai 0,5%.  Tapi bukan tidak mungkin yang 0,5% itu adalah anak kita. Anak Anda. Keponakan atau family. Padahal tujuan dari program MBG ini biar nambah gizi.   Jangan anggap enteng. Jgn jadikan 0,5% anak2 itu korban dan hanya dianggap angka belaka. https://t.co/0u27UinnJH",2025-05-02 00:00:00+00:00,x
Makin sering keracunan. Gimana ini program MBG?,2025-05-02 00:00:00+00:00,x
Dukung Pelaksanaan Program MBG #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/7wcShQR0TF,2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. https://t.co/Kp1HSxkwI8,2025-05-02 00:00:00+00:00,x
Mendukung Pelaksanaan Program MBG #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/rXtO4EutDq,2025-05-02 00:00:00+00:00,x
Mendukung Pelaksanaan Program MBG #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/ByS7OfE82q,2025-05-02 00:00:00+00:00,x
"@prabowo Pak tau gak program MBG bapak banyak siswa keracunan, apa harus menunggu ada yg meninggal baru ada yg tersangka?",2025-05-02 00:00:00+00:00,x
Program #MBG langkah strategis untuk meningkatka kesehatan dan gizi anak-anak seluruh negeri https://t.co/r9WVPCejpA,2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/uwqLiizKry,2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/SAhXNaBoXs,2025-05-02 00:00:00+00:00,x
Program #MBG langkah strategis untuk mengatasi kekurangan gizi https://t.co/j9eYQ3KFrb,2025-05-02 00:00:00+00:00,x
MBG= makan banyak gendut,2025-05-02 00:00:00+00:00,x
@kompascom Program MBG cuma jadi tempat korupsi baru.,2025-05-02 00:00:00+00:00,x
"@TheFeds24 @kompascom Oleh karena itulah evaluasi harus terus dilakukan, perbaiki jg sistemnya agar kedepannya program MBG ini bisa lebih baik. Lanjutkan MBG",2025-05-02 00:00:00+00:00,x
Program MBG meningkatkan kesehatan dan gizi anak Indonesia.  #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/Eq5kw6UMK8,2025-05-02 00:00:00+00:00,x
"Anak sehat, bangsa kuat. Program MBG hadir untuk mewujudkan itu semua lewat upaya peningkatan gizi dan kesehatan anak! #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/J68v09TX5a",2025-05-02 00:00:00+00:00,x
"Lewat Program MBG, anak-anak Indonesia dapat perhatian serius soal gizi dan kesehatan. Ini investasi terbaik buat masa depan! #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/1kKC4kreM7",2025-05-02 00:00:00+00:00,x
"Program MBG jadi langkah strategis untuk ningkatin kesehatan dan gizi anak-anak di seluruh negeri. Anak sehat, masa depan bangsa kuat! #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/LqO6DX9fld",2025-05-02 00:00:00+00:00,x
"@everychanyoung Semoga kedepannya tidak ada lg berita seperti itu ya, yg ada berita keberhasilan program MBG. Lanjutkan MBG",2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/Khhi4ZUQ8v,2025-05-02 00:00:00+00:00,x
Prabowo Presiden akan Perluas Program MBG dan Percepat Perbaikan Ekonomi Desa https://t.co/xTp2WykZpJ,2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/w01HDr9QBy,2025-05-02 00:00:00+00:00,x
Manfaat program #MBG dalam pengenalan makan bergizi seimbang https://t.co/kFSY0xLKWr,2025-05-02 00:00:00+00:00,x
"@Lupaakun17 @puanmaharani_ri Dengan asupan makanan bergizi juga bisa memperbaiki kok, mangkannya kenapa pemerintah membuat program MBG untuk investasi masa depan. Lanjutkan MBG",2025-05-02 00:00:00+00:00,x
KPAI tekankan pengawasan berlapis pelaksanaan Program MBG - ANTARA News https://t.co/7Q4hP26XHx,2025-05-02 00:00:00+00:00,x
"@TNKRNism @FarizkiRiku @marchmarsaries Gk mungkin sih kalo program MBG no planing, justru sudah direncanakan matang² hanya saja padaa pelaksanaannya masih ada error. Lanjutkan MBG semoga kedepannya bisa lebih baik",2025-05-02 00:00:00+00:00,x
Program #MBG upaya pemenuhan gizi anak https://t.co/50zahg4Rrc,2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak  #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/kAyP2qlAsN,2025-05-02 00:00:00+00:00,x
"MBG merupakan program investasi masa depan. Program MBG merupakan upaya pemerintah untuk menurunkan angka stunting dan meningkatkan kecerdasan anak. Lanjutkan MBG, dgn terus melakukam evaluasi optimis MBG bisa lebih baik. #MBGInvestasiMasaDepan  jongin Bali Malam Set 1 JHOPE https://t.co/6jVB7E3vqE",2025-05-02 00:00:00+00:00,x
"Insiden keracunan yg terjadi kemarin bukan alasan untuk menghentikan program MBG yg memiliki manfaat besar. Bahkan 99,9% siswa penerima sehat dan selamat. Lanjutkan MBG evaluasi sistemnya, optimis kedepan program ini bisa lebih baik. #MBGInvestasiMasaDepan  Mecima Bali Gatot Set https://t.co/uOrvQPqJVu",2025-05-02 00:00:00+00:00,x
Bersama Kita Dukung Pelaksanaan Program MBG untuk Kemajuan dan Masa Depan Bangsa  #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/2qz6It8M0y,2025-05-02 00:00:00+00:00,x
"@Heraloebss @prabowo Program MBG aja masih carut marut dan belum merata, sekarang bikin program gudang desa dg kamar pendingin di 80 ribu desa, duwite dari mana? mau malakin rakyat terus, super nggedabrus",2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kecerdasan anak bangsa   #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/FTYeLDu6kz,2025-05-02 00:00:00+00:00,x
Program MBG memberikan generasi Muda Indonesia peningkatan kesehatan dan gizi anak-anak di seluruh tanah air  #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/hcgcWjVDvg,2025-05-02 00:00:00+00:00,x
"Hal yg paling ditakutin dari lawan-lawan politik, Program MBG. InsyaAllah sukses, teruskan saja Pak @prabowo programnya, kami mendukung Bapak 🙏  🇲🇨✊🔥",2025-05-02 00:00:00+00:00,x
Kehadiran Program MBG menjadi langkah strategis untuk meningkatkan kesehatan dan gizi anak-anak di seluruh negeri. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/hk3ZDlY84H,2025-05-02 00:00:00+00:00,x
Mendukung Pelaksanaan Program MBG. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/wBvWmzs5sb,2025-05-02 00:00:00+00:00,x
"Anak sehat, bangsa kuat—Program MBG jawab tantangan gizi nasional. #MBG #MakanBergiziGratis #IndonesiaEmas2045 #DukungMBG https://t.co/ardEzpQjtP",2025-05-02 00:00:00+00:00,x
"Best practices untuk pengelolaan food waste dari program MBG meliputi:   1. Share tables dan donasi: Siswa bisa berbagi makanan sisa yang aman atau mendonasikannya ke komunitas lokal, seperti dilakukan FoodCycle Indonesia.   2. Kompos: Ubah sisa makanan jadi kompos untuk kebun sekolah atau petani lokal, kurangi dampak lingkungan.   3. Audit limbah: Evaluasi rutin limbah makanan untuk sesuaikan porsi dan menu.   4. Edukasi: Ajarkan siswa dan staf tentang pengurangan limbah makanan.   5. Rantai pasok lokal: Gunakan sumber lokal untuk kurangi limbah transportasi.   6. Offer-Versus-Serve: Biarkan siswa pilih komponen makanan, kurangi sisa.   7. Perpanjang waktu makan: Beri waktu cukup untuk makan, hindari limbah.   Praktik ini seimbangkan keamanan pangan dan keberlanjutan, sesuai target Indonesia kurangi limbah 30% by 2025.",2025-05-02 00:00:00+00:00,x
Hasil Sebagian Uji Laboratorium Menemukan Bakteri di Tempat Makan MBG Cianjur https://t.co/HyAnDUKvra,2025-05-02 00:00:00+00:00,x
Mendikdasmen: Mulai Juli Siswa Bakal Senam Otak Usai Makan MBG https://t.co/XOzOfW0Ftj,2025-05-02 00:00:00+00:00,x
"Kesaksian Siswa Tasikmalaya: Kami Makan Saja karena Senang Dapat MBG, Eh Keracunan...  Baca di: https://t.co/LWPTRc0Xh5…",2025-05-02 00:00:00+00:00,x
"dan banyak orang gak sadar salah satu survival mode mereka pas pilpres itu ya milih 02, krn MBG nya, jadi ketika kalian hina hina voters 02 sama aja kalian hina hina orang miskin, hayo dimana letak empati kalian ketika menghina voters 02?",2025-05-02 00:00:00+00:00,x
@NurRohi03920969 @prabowo Dengan MBG sekolah seperti pabrik yg menghasilkan uang,2025-05-02 00:00:00+00:00,x
@idextratime Kata pemerintah gak butuh kerja tp MBG  JANCOK ASU,2025-05-02 00:00:00+00:00,x
@kompascom 1. Hilirisasi  2. MBG (makan gratis beracun)  3. AI   Kebanyakan program lucu.. mendingan benerin dulu rai mu biar gak songong gitu..!,2025-05-02 00:00:00+00:00,x
"Ratusan Siswa SMP 35 Bandung Pusing, Muntah dan Diare Usai Santap MBG, Dinkes Segera Investigasi  https://t.co/FmG1fbKsj6",2025-05-02 00:00:00+00:00,x
@grok @touyukashintani @CNNIndonesia @grok berapa kali dan dimana saja @gibran_tweet promosi MBG dan bagi bagi susu untuk kampanye MBG,2025-05-02 00:00:00+00:00,x
"Meski ini kota kecil, ternyata RS Rizhao salah satu pusat penanganan jantung. Ini rumah sakit pendidikan untuk universitas kedokteran Qingdao. Ini RS swasta. Pendirinya ahli jantung terkemuka Tiongkok: Prof Ge Junbo. Ia ayatullah-nya jantung di Tiongkok. https://t.co/rlPHTxRYCp",2025-05-02 00:00:00+00:00,x
Ayo @prabowo jk @gibran_tweet cuman mampu  promosi MBG tak bisa dan gagal kontrol n monitoring food safety sehingga terlalu banyak kasus keracunan makanan: sesuai UU Pangan penjarakan @gibran_tweet  TANGKAP PENJARAKAN,2025-05-02 00:00:00+00:00,x
"Anak polah, bapak kepradah..!! Jika Rajapolah, murid keracunan MBG.  Kakehan polah, KEPALA terkilir.",2025-05-02 00:00:00+00:00,x
"@Adiprayitno_20 Alih2 mua makan sehat yg ada anak2 kita terus keracunan , smp kapan pak Presiden kasus ini terus terjadi? apa tunggu anak2 kita mati? STOP MBG duitnya kasih langsung ke orantuanya.",2025-05-02 00:00:00+00:00,x
"@kompascom Yang satu mbg mbg, yang satu ai ai. Cocok lah",2025-05-02 00:00:00+00:00,x
@tribunnews MBG = makan beracun gratis,2025-05-02 00:00:00+00:00,x
@grok @touyukashintani @CNNIndonesia Ayo @KomnasHAM @komnas_anak @KomnasPerempuan @YLKI_ID MBG dah jd mesin yg bikin anak anak keracunan. TANGKAP PENJARAKAN @gibran_tweet  sbg aktor utama program MBG https://t.co/nYVIZTDxIb,2025-05-02 00:00:00+00:00,x
